slot_id,current_race_date,current_meeting,current_race_number,runner_name,form_run_date,form_track,form_track_key,form_race_number,form_distance,form_position,form_margin,final_classification,governed_reason,evidence,canonical_performance_id,canonical_race_id,warehouse_track,warehouse_race_number,warehouse_distance,epi_value
race010_runner31_run02,2026-09-16,Caulfield Heath,2,Firm'n'high,2026-04-30,SPORTSBET-BALLARAT,BRAT,1,1200,6,9.65,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_E8C7DD75280072B0,EIQ_RACE_B9D2AF91B95EA421,SPORTSBET-BALLARAT,1.0,1200,26.7750
race010_runner31_run03,2026-09-16,Caulfield Heath,2,Firm'n'high,2026-04-12,BET365 TERANG,TER,1,1000,3,2.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_AFDB8188451761B1,EIQ_RACE_3E3BAA04E0676466,BET365 TERANG,1.0,1000,
race010_runner31_run04,2026-09-16,Caulfield Heath,2,Firm'n'high,2026-03-28,FLEMINGTON,FLEM,3,1200,4,7.77,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_AC1303ACEFADCD52,EIQ_RACE_C6271705D944CFF4,FLEMINGTON,3.0,1200,21.9500
race010_runner32_run01,2026-09-16,Caulfield Heath,2,Ruby Guild,2026-06-21,SOUTHSIDE CRANBOURNE,CRAN,2,1000,4,2.4,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_BB49C915E2590670,EIQ_RACE_36829E868547479C,SOUTHSIDE CRANBOURNE,2.0,1000,
race010_runner33_run01,2026-09-16,Caulfield Heath,2,Classic Secret,2004-03-18,BET365 GEELONG,BET365GEELONG,5,1700,1,0.0,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7BEDCD01CB45246C,EIQ_RACE_A69EDB3084015AD4,BET365 GEELONG,5.0,1700,69.8750
race010_runner33_run02,2026-09-16,Caulfield Heath,2,Classic Secret,2004-02-27,FLEMINGTON,FLEM,5,1740,5,4.9,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_AABE1ACC034F07D5,EIQ_RACE_125CD520BCD6F0F9,FLEMINGTON,5.0,1740,
race010_runner33_run03,2026-09-16,Caulfield Heath,2,Classic Secret,2004-01-29,BET365 GEELONG,BET365GEELONG,4,1715,2,1.3,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4697A0010DE6CCD7,EIQ_RACE_9BC8F7253360EC6C,BET365 GEELONG,4.0,1715,52.1500
race010_runner33_run04,2026-09-16,Caulfield Heath,2,Classic Secret,2003-12-05,THE VALLEY,THEVALLEY,6,1528,8,3.2,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7508C2B883DE8A54,EIQ_RACE_C88F1A53F17D3C0F,THE VALLEY,6.0,1528,
race010_runner33_run05,2026-09-16,Caulfield Heath,2,Classic Secret,2003-05-18,MOE,MOE,7,1600,10,8.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_B6304D9D5CAA1C2B,EIQ_RACE_95A505712E8B228D,MOE,7.0,1600,73.6875
race010_runner33_run06,2026-09-16,Caulfield Heath,2,Classic Secret,2003-04-15,BET365 GEELONG,BET365GEELONG,6,1726,1,0.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_BCDC26181E96DC0B,EIQ_RACE_D8A5ACC8AB7F5E36,BET365 GEELONG,6.0,1726,
race010_runner33_run07,2026-09-16,Caulfield Heath,2,Classic Secret,2003-03-28,MOE,MOE,5,1600,4,3.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_1B267F480BDE0FF9,EIQ_RACE_A0FC7343D9A34358,MOE,5.0,1600,55.5000
race010_runner33_run08,2026-09-16,Caulfield Heath,2,Classic Secret,2003-03-10,FLEMINGTON,FLEM,9,1600,9,4.9,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_A1034D062D024A5D,EIQ_RACE_23D1A0C85B3E7B05,FLEMINGTON,9.0,1600,32.9500
race010_runner34_run01,2026-09-16,Caulfield Heath,2,Nialah,2026-04-25,FLEMINGTON,FLEM,3,1400,6,4.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2C55C99964818EB5,EIQ_RACE_71E42CF71692AB9F,FLEMINGTON,3.0,1400,28.6750
race010_runner36_run01,2026-09-16,Caulfield Heath,2,Isle Of Mona,2026-02-07,CAULFIELD,CAUL,4,1100,11,11.3,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7E519B277B6C8165,EIQ_RACE_C7EBF9D856D7CB04,CAULFIELD,4.0,1100,23.1750
race010_runner36_run02,2026-09-16,Caulfield Heath,2,Isle Of Mona,2026-01-17,FLEMINGTON,FLEM,1,1000,4,4.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_12AB954F3B38F935,EIQ_RACE_425FD5209600D0E3,FLEMINGTON,1.0,1000,26.6000
race010_runner38_run01,2026-09-16,Caulfield Heath,2,Portland Rose,2026-02-07,CAULFIELD,CAUL,4,1100,10,8.55,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_665710A6B6553F1B,EIQ_RACE_C7EBF9D856D7CB04,CAULFIELD,4.0,1100,30.0500
race010_runner39_run01,2026-09-16,Caulfield Heath,2,Gimonnet,2026-04-25,MORPHETTVILLE,MORPHETTVILLE,2,,6,18.13,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race010_runner40_run01,2026-09-16,Caulfield Heath,2,Explosive Magic,2026-06-19,LADBROKES GEELONG,GEEL,2,1125,11,9.67,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_6B983CF087B102F3,EIQ_RACE_8C99BC1DE7139EAE,LADBROKES GEELONG,2.0,1125,
race010_runner40_run02,2026-09-16,Caulfield Heath,2,Explosive Magic,2026-06-06,BET365 SWAN HILL,BET365SWANHILL,2,975,2,0.2,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_45FD788CC9C6C5DE,EIQ_RACE_168182B8B4B4FA95,BET365 SWAN HILL,2.0,975,
race010_runner40_run03,2026-09-16,Caulfield Heath,2,Explosive Magic,2026-01-24,CAULFIELD,CAUL,3,1000,8,10.46,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3A0AA6C9CEB1EAA8,EIQ_RACE_43E808BBCDDA6AA5,CAULFIELD,3.0,1000,12.7500
race010_runner40_run04,2026-09-16,Caulfield Heath,2,Explosive Magic,2026-01-15,SPORTSBET SANDOWN HILLSIDE,SANH,2,900,2,1.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_FD76446D4FB01184,EIQ_RACE_65AB1827EA99B280,SPORTSBET SANDOWN HILLSIDE,2.0,900,
race010_runner41_run01,2026-09-16,Caulfield Heath,2,Je Suis Beyonce,2026-04-23,PAKENHAM,PAKM,5,,4,,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_018B7287AC1175F3,EIQ_RACE_46A32851137AE2D5,SOUTHSIDE PAKENHAM,5.0,1000,
race010_runner41_run02,2026-09-16,Caulfield Heath,2,Je Suis Beyonce,2026-04-23,SOUTHSIDE PAKENHAM,PAKM,5,1000,4,0.8,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_018B7287AC1175F3,EIQ_RACE_46A32851137AE2D5,SOUTHSIDE PAKENHAM,5.0,1000,
race010_runner42_run01,2026-09-16,Caulfield Heath,2,Five Knights,2026-05-05,WARRNAMBOOL,WNBL,5,1000,5,7.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7EFE997B5C7BCA4A,EIQ_RACE_90734E7F496D9A93,WARRNAMBOOL,5.0,1000,41.6250
race010_runner42_run02,2026-09-16,Caulfield Heath,2,Five Knights,2026-04-09,BET365 TRARALGON,BET365TRARALGON,3,950,2,1.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_ADD56152DBBF77F3,EIQ_RACE_48471E0BEAD40D91,BET365 TRARALGON,3.0,950,
race010_runner42_run03,2026-09-16,Caulfield Heath,2,Five Knights,2026-03-26,CAULFIELD HEATH,CAUH,12,800,3,5.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_C849103EAE6AEF31,EIQ_RACE_EE18EF9425937BA7,CAULFIELD HEATH,12.0,800,
race010_runner42_run04,2026-09-16,Caulfield Heath,2,Five Knights,2025-12-11,CAULFIELD HEATH,CAUH,9,850,7,7.9,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_31019ED00F78CB55,EIQ_RACE_D20187F20A35FCD2,CAULFIELD HEATH,9.0,850,
race010_runner44_run01,2026-09-16,Caulfield Heath,2,Celestial Honor,2026-05-15,SOUTHSIDE PAKENHAM,PAKM,1,1200,9,6.81,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_84F5633247404DE9,EIQ_RACE_B246F8E59EC182C6,SOUTHSIDE PAKENHAM,1.0,1200,40.9750
race010_runner44_run02,2026-09-16,Caulfield Heath,2,Celestial Honor,2026-04-30,CAULFIELD HEATH,CAUH,6,800,2,2.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_5D5D929B20053B01,EIQ_RACE_8AD75CBF8C738074,CAULFIELD HEATH,6.0,800,
race010_runner46_run01,2026-09-16,Caulfield Heath,2,Quynh,2026-06-11,CAULFIELD HEATH,CAUH,4,1050,3,2.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_61F240EB663A29FC,EIQ_RACE_BD266993CFA198AB,CAULFIELD HEATH,4.0,1050,
race010_runner47_run01,2026-09-16,Caulfield Heath,2,Roseatic,2026-04-23,PAKENHAM,PAKM,5,,5,,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_0CC4275E48C04AD8,EIQ_RACE_46A32851137AE2D5,SOUTHSIDE PAKENHAM,5.0,1000,
race010_runner47_run02,2026-09-16,Caulfield Heath,2,Roseatic,2026-04-23,SOUTHSIDE PAKENHAM,PAKM,5,1000,5,1.55,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_0CC4275E48C04AD8,EIQ_RACE_46A32851137AE2D5,SOUTHSIDE PAKENHAM,5.0,1000,
race010_runner49_run01,2026-09-16,Caulfield Heath,2,Capital Affair,2026-05-13,BENDIGO,BDGO,3,1000,5,3.2,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_ECC42CFE8E0CCECD,EIQ_RACE_C5221F955126E6F8,BENDIGO,3.0,1000,
race010_runner49_run02,2026-09-16,Caulfield Heath,2,Capital Affair,2026-04-23,PAKENHAM,PAKM,5,,8,,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_0926B3E3ABD5F751,EIQ_RACE_46A32851137AE2D5,SOUTHSIDE PAKENHAM,5.0,1000,
race010_runner49_run03,2026-09-16,Caulfield Heath,2,Capital Affair,2026-04-23,SOUTHSIDE PAKENHAM,PAKM,5,1000,8,3.95,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_0926B3E3ABD5F751,EIQ_RACE_46A32851137AE2D5,SOUTHSIDE PAKENHAM,5.0,1000,
race010_runner50_run01,2026-09-16,Caulfield Heath,2,Shamelle,2026-04-09,SOUTHSIDE PAKENHAM,PAKM,1,1100,6,3.85,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_053B24F86DD075DD,EIQ_RACE_C4AC07C2AA41EF6B,SOUTHSIDE PAKENHAM,1.0,1100,
race010_runner51_run01,2026-09-16,Caulfield Heath,2,Cool Victory,2026-02-20,SOUTHSIDE CRANBOURNE,CRAN,3,1000,100,0.0,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_76C4E893EAF4C60C,EIQ_RACE_172647913F33CE85,SOUTHSIDE CRANBOURNE,3.0,1000,44.3000
race011_runner05_run01,2026-09-16,Caulfield Heath,3,Classic Gem,2026-05-16,FLEMINGTON,FLEM,2,2000,4,1.9,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3499A61A2AFE9804,EIQ_RACE_6421706110686BE6,FLEMINGTON,2.0,2000,32.8000
race011_runner05_run02,2026-09-16,Caulfield Heath,3,Classic Gem,2026-03-21,CAULFIELD,CAUL,4,1600,2,0.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_C3676865A133C4AB,EIQ_RACE_E8ADA65D31EAE389,CAULFIELD,4.0,1600,36.7250
race011_runner05_run03,2026-09-16,Caulfield Heath,3,Classic Gem,2026-02-25,CAULFIELD HEATH,CAUH,8,1000,2,0.02,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_E7462A33489A1F6C,EIQ_RACE_1FB5C839A6174D15,CAULFIELD HEATH,8.0,1000,
race011_runner05_run04,2026-09-16,Caulfield Heath,3,Classic Gem,2025-11-06,FLEMINGTON,FLEM,8,2500,4,5.15,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7259C53E5A0EDB9C,EIQ_RACE_C738259F14B05D72,FLEMINGTON,8.0,2500,46.5000
race011_runner05_run05,2026-09-16,Caulfield Heath,3,Classic Gem,2025-10-18,CAULFIELD,CAUL,3,2000,4,1.7,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4EF9E50DC32E48EA,EIQ_RACE_9DDEC167692093FC,CAULFIELD,3.0,2000,14.4000
race011_runner05_run06,2026-09-16,Caulfield Heath,3,Classic Gem,2025-09-21,FLEMINGTON,FLEM,2,1800,3,1.56,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_55CEC7356E62FF99,EIQ_RACE_6A36A7AE21BF68AE,FLEMINGTON,2.0,1800,0.0000
race011_runner05_run07,2026-09-16,Caulfield Heath,3,Classic Gem,2025-09-03,SPORTSBET SANDOWN HILLSIDE,SANH,1,1500,5,1.68,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_E2F18F0C5D55D69E,EIQ_RACE_62C41AD8C367B909,SPORTSBET SANDOWN HILLSIDE,1.0,1500,46.9250
race011_runner05_run08,2026-09-16,Caulfield Heath,3,Classic Gem,2025-08-15,BET365 SEYMOUR,SEYM,1,1400,2,1.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2F0B91B8547B7C7D,EIQ_RACE_5C9D6F9F8A01DFCC,BET365 SEYMOUR,1.0,1400,
race011_runner09_run01,2026-09-16,Caulfield Heath,3,Just Like Jagger,2026-06-24,SPORTSBET-BALLARAT,BRAT,2,1200,,0.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_margin_exact,EIQ_PERFORMANCE_9413A37474A3143D,EIQ_RACE_25592BEFF1FC41B1,SPORTSBET-BALLARAT,2.0,1200,
race011_runner09_run02,2026-09-16,Caulfield Heath,3,Just Like Jagger,2026-06-04,LADBROKES GEELONG,GEEL,2,1212,2,2.25,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_74DED9B116920D9F,EIQ_RACE_06EDACC235B3D196,LADBROKES GEELONG,2.0,1212,
race011_runner10_run01,2026-09-16,Caulfield Heath,3,Tommy's Lass,2026-02-07,MORPHETTVILLE,MORPHETTVILLE,1,1050,2,0.81,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race011_runner11_run01,2026-09-16,Caulfield Heath,3,Koyuga Rip,2026-06-13,BENDIGO,BDGO,2,1500,4,1.85,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_CFDE117E471EE625,EIQ_RACE_A164E3B9CD3F4C6D,BENDIGO,2.0,1500,
race011_runner11_run02,2026-09-16,Caulfield Heath,3,Koyuga Rip,2026-05-29,BENDIGO,BDGO,1,1400,4,2.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_DE33F82802AEAB00,EIQ_RACE_C5D7D002CFB2B60B,BENDIGO,1.0,1400,
race011_runner11_run03,2026-09-16,Caulfield Heath,3,Koyuga Rip,2026-02-17,PICKLEBET PARK WERRIBEE,WERR,2,1600,2,6.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_6A34AE690DE34AE2,EIQ_RACE_C34C5433ACFB0989,PICKLEBET PARK WERRIBEE,2.0,1600,
race011_runner11_run04,2026-09-16,Caulfield Heath,3,Koyuga Rip,2026-01-26,LADBROKES GEELONG,GEEL,4,1140,6,4.35,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_187A55F0792115D3,EIQ_RACE_1D200BB3AF6BA56A,LADBROKES GEELONG,4.0,1140,
race011_runner11_run05,2026-09-16,Caulfield Heath,3,Koyuga Rip,2026-01-01,BURRUMBEET,BURRUMBEET,2,1000,9,6.71,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_15AE3256C2ADD7C7,EIQ_RACE_CD6ACE643F4E4581,BURRUMBEET,2.0,1000,
